date,time_entry,time_exit,setup,contract,dte,strike,c_or_p,qty,entry_px,exit_px,premium_paid,premium_received,dollar_pnl,r_multiple,stop_px,target_px,dollar_risk,pct_risk_of_acct,account_equity_pre,followed_rules,setup_quality,fill_quality,gamma_recommended,j_override,hold_minutes,trade_grade,trade_grade_score,delta_at_entry,iv_at_entry,iv_regime,slippage_cents,exit_slippage_cents,tod_bucket,bars_after_trigger,entry_relative_to_bar,hold_quality_pct,cf_time_stop_pnl,cf_high_water_pnl,archetype_match_json,tape_assistance,notes_short,account_id
2022-06-02,09:56:41,10:14:14,BEARISH_REJECTION,SPXW 2022-06-02 4140.0C,0,4140.0,C,1,1.9,4.7,190,470,280,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",190,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,18,WIN,,OTM(~-58pt),,,,,MORNING,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""reversal-off-extreme"",""archetype_fine"":""bullish_reversal_off_low"",""trigger"":""reclaim"",""vwap_side"":""below"",""new_session_extreme"":false,""prior_trend_30m_pct"":-0.29,""level"":{""level_name"":""ROUND"",""level_px"":408,""dist_pct"":0.044},""playbook_setup"":""BEARISH_REJECTION"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-06-02). 1-2_lot. Archetype=reversal-off-extreme (bullish_reversal_off_low); trigger=reclaim; VWAP below; prior-30m -0.29%; new_extreme=False; nearest level ROUND@408 (0.044% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-06-03,11:26:37,12:56:35,BEARISH_REJECTION,SPXW 2022-06-03 4150.0C,0,4150.0,C,2,2.4,3.8,480,760,280,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",480,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,90,WIN,,OTM(~-50pt),,,,,MIDDAY,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""reversal-off-extreme"",""archetype_fine"":""bullish_reversal_off_low"",""trigger"":""reclaim"",""vwap_side"":""below"",""new_session_extreme"":false,""prior_trend_30m_pct"":-0.3,""level"":{""level_name"":""ROUND"",""level_px"":410,""dist_pct"":0.007},""playbook_setup"":""BEARISH_REJECTION"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-06-03). 1-2_lot. Archetype=reversal-off-extreme (bullish_reversal_off_low); trigger=reclaim; VWAP below; prior-30m -0.3%; new_extreme=False; nearest level ROUND@410 (0.007% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-04-08,10:56:21,11:04:09,MOMENTUM_BREAKOUT,SPXW 2022-04-08 4530.0C,0,4530.0,C,1,3.2,5.9,320,590,270,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",320,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,8,WIN,,OTM(~-33pt),,,,,MORNING,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""momentum-breakout"",""archetype_fine"":""momentum_breakout_continuation"",""trigger"":""breakout"",""vwap_side"":""above"",""new_session_extreme"":true,""prior_trend_30m_pct"":0.58,""level"":{""level_name"":""ROUND"",""level_px"":450,""dist_pct"":-0.071},""playbook_setup"":""MOMENTUM_BREAKOUT"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-04-08). 1-2_lot. Archetype=momentum-breakout (momentum_breakout_continuation); trigger=breakout; VWAP above; prior-30m 0.58%; new_extreme=True; nearest level ROUND@450 (-0.071% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-06-01,10:01:11,10:09:15,MOMENTUM_BREAKOUT,SPXW 2022-06-01 4100.0P,0,4100.0,P,1,4.2,6.9,420,690,270,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",420,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,8,WIN,,OTM(~-42pt),,,,,MORNING,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""momentum-breakout"",""archetype_fine"":""momentum_breakout_continuation"",""trigger"":""breakout"",""vwap_side"":""below"",""new_session_extreme"":true,""prior_trend_30m_pct"":-0.22,""level"":{""level_name"":""IDL"",""level_px"":414.04,""dist_pct"":0.048},""playbook_setup"":""MOMENTUM_BREAKOUT"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-06-01). 1-2_lot. Archetype=momentum-breakout (momentum_breakout_continuation); trigger=breakout; VWAP below; prior-30m -0.22%; new_extreme=True; nearest level IDL@414.04 (0.048% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-07-28,10:59:22,11:14:41,RIDE_THE_RIBBON,SPXW 2022-07-28 4055.0C,0,4055.0,C,2,1.95,3.3,390,660,270,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",390,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,15,WIN,,OTM(~-39pt),,,,,MORNING,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""pullback-continuation"",""archetype_fine"":""bullish_pullback_resumption"",""trigger"":""pullback"",""vwap_side"":""above"",""new_session_extreme"":false,""prior_trend_30m_pct"":0.68,""level"":{""level_name"":""SESSION_OPEN"",""level_px"":401.88,""dist_pct"":-0.08},""playbook_setup"":""RIDE_THE_RIBBON"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-07-28). 1-2_lot. Archetype=pullback-continuation (bullish_pullback_resumption); trigger=pullback; VWAP above; prior-30m 0.68%; new_extreme=False; nearest level SESSION_OPEN@401.88 (-0.08% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-07-20,10:29:47,10:48:54,MOMENTUM_BREAKOUT,SPXW 2022-07-20 3980.0C,0,3980.0,C,1,2.4,5,240,500,260,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",240,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,19,WIN,,OTM(~-45pt),,,,,MORNING,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""momentum-breakout"",""archetype_fine"":""momentum_breakout_continuation"",""trigger"":""breakout"",""vwap_side"":""above"",""new_session_extreme"":true,""prior_trend_30m_pct"":0.39,""level"":{""level_name"":""ROUND"",""level_px"":394,""dist_pct"":-0.119},""playbook_setup"":""MOMENTUM_BREAKOUT"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-07-20). 1-2_lot. Archetype=momentum-breakout (momentum_breakout_continuation); trigger=breakout; VWAP above; prior-30m 0.39%; new_extreme=True; nearest level ROUND@394 (-0.119% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-05-04,11:48:47,12:42:01,RIDE_THE_RIBBON,SPXW 2022-05-04 4250.0C,0,4250.0,C,1,3.3,5.8,330,580,250,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",330,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,53,WIN,,OTM(~-97pt),,,,,MIDDAY,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""pullback-continuation"",""archetype_fine"":""bullish_pullback_resumption"",""trigger"":""pullback"",""vwap_side"":""below"",""new_session_extreme"":false,""prior_trend_30m_pct"":0.24,""level"":{""level_name"":""ROUND"",""level_px"":415,""dist_pct"":0.063},""playbook_setup"":""RIDE_THE_RIBBON"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-05-04). 1-2_lot. Archetype=pullback-continuation (bullish_pullback_resumption); trigger=pullback; VWAP below; prior-30m 0.24%; new_extreme=False; nearest level ROUND@415 (0.063% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-06-02,10:24:29,11:13:30,BEARISH_REJECTION,SPXW 2022-06-02 4150.0C,0,4150.0,C,1,1,3.5,100,350,250,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",100,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,49,WIN,,OTM(~-76pt),,,,,MORNING,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""reversal-off-extreme"",""archetype_fine"":""bullish_reversal_off_low"",""trigger"":""reclaim"",""vwap_side"":""below"",""new_session_extreme"":false,""prior_trend_30m_pct"":-0.39,""level"":{""level_name"":""IDL"",""level_px"":407.32,""dist_pct"":0.017},""playbook_setup"":""BEARISH_REJECTION"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-06-02). 1-2_lot. Archetype=reversal-off-extreme (bullish_reversal_off_low); trigger=reclaim; VWAP below; prior-30m -0.39%; new_extreme=False; nearest level IDL@407.32 (0.017% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-06-28,10:29:38,10:47:25,RIDE_THE_RIBBON,SPXW 2022-06-28 3870.0P,0,3870.0,P,1,1.9,4.4,190,440,250,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",190,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,18,WIN,,OTM(~-28pt),,,,,MORNING,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""pullback-continuation"",""archetype_fine"":""bearish_pullback_resumption"",""trigger"":""pullback"",""vwap_side"":""below"",""new_session_extreme"":false,""prior_trend_30m_pct"":-0.72,""level"":{""level_name"":""ROUND"",""level_px"":390,""dist_pct"":-0.046},""playbook_setup"":""RIDE_THE_RIBBON"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-06-28). 1-2_lot. Archetype=pullback-continuation (bearish_pullback_resumption); trigger=pullback; VWAP below; prior-30m -0.72%; new_extreme=False; nearest level ROUND@390 (-0.046% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-07-05,11:55:05,12:26:27,RIDE_THE_RIBBON,SPXW 2022-07-05 3800.0C,0,3800.0,C,1,3.2,5.7,320,570,250,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",320,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,31,WIN,,OTM(~-47pt),,,,,MIDDAY,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""pullback-continuation"",""archetype_fine"":""bullish_pullback_resumption"",""trigger"":""pullback"",""vwap_side"":""above"",""new_session_extreme"":false,""prior_trend_30m_pct"":0.44,""level"":{""level_name"":""ROUND"",""level_px"":375,""dist_pct"":0.069},""playbook_setup"":""RIDE_THE_RIBBON"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-07-05). 1-2_lot. Archetype=pullback-continuation (bullish_pullback_resumption); trigger=pullback; VWAP above; prior-30m 0.44%; new_extreme=False; nearest level ROUND@375 (0.069% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-07-22,11:23:16,11:44:34,MOMENTUM_BREAKOUT,SPXW 2022-07-22 3950.0P,0,3950.0,P,1,2.3,4.8,230,480,250,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",230,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,21,WIN,,OTM(~-18pt),,,,,MIDDAY,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""momentum-breakout"",""archetype_fine"":""momentum_breakout_continuation"",""trigger"":""breakout"",""vwap_side"":""below"",""new_session_extreme"":true,""prior_trend_30m_pct"":-0.42,""level"":{""level_name"":""ROUND"",""level_px"":397,""dist_pct"":-0.058},""playbook_setup"":""MOMENTUM_BREAKOUT"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-07-22). 1-2_lot. Archetype=momentum-breakout (momentum_breakout_continuation); trigger=breakout; VWAP below; prior-30m -0.42%; new_extreme=True; nearest level ROUND@397 (-0.058% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-08-01,14:37:36,14:57:43,RIDE_THE_RIBBON,SPXW 2022-08-01 4130.0C,0,4130.0,C,2,2.35,3.6,470,720,250,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",470,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,20,WIN,,OTM(~-23pt),,,,,AFTERNOON,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""pullback-continuation"",""archetype_fine"":""bullish_pullback_resumption"",""trigger"":""pullback"",""vwap_side"":""below"",""new_session_extreme"":false,""prior_trend_30m_pct"":0.25,""level"":{""level_name"":""ROUND"",""level_px"":411,""dist_pct"":-0.069},""playbook_setup"":""RIDE_THE_RIBBON"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-08-01). 1-2_lot. Archetype=pullback-continuation (bullish_pullback_resumption); trigger=pullback; VWAP below; prior-30m 0.25%; new_extreme=False; nearest level ROUND@411 (-0.069% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2023-05-31,09:36:15,10:26:34,BEARISH_REJECTION,SPXW 2023-05-31 4160.0P,0,4160.0,P,1,3.1,5.6,310,560,250,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",310,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,50,WIN,,OTM(~-26pt),,,,,MORNING,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""reversal-off-extreme"",""archetype_fine"":""bearish_reversal_off_high"",""trigger"":""rejection"",""vwap_side"":""above"",""new_session_extreme"":true,""prior_trend_30m_pct"":0.09,""level"":{""level_name"":""IDH"",""level_px"":418.77,""dist_pct"":-0.036},""playbook_setup"":""BEARISH_REJECTION"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2023-05-31). 1-2_lot. Archetype=reversal-off-extreme (bearish_reversal_off_high); trigger=rejection; VWAP above; prior-30m 0.09%; new_extreme=True; nearest level IDH@418.77 (-0.036% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2023-09-15,10:25:36,10:59:46,RIDE_THE_RIBBON,SPXW 2023-09-15 4450.0P,0,4450.0,P,1,0.9,3.4,90,340,250,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",90,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,34,WIN,,OTM(~-10pt),,,,,MORNING,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""trend-continuation"",""archetype_fine"":""trend_continuation_midrange"",""trigger"":""rejection"",""vwap_side"":""below"",""new_session_extreme"":false,""prior_trend_30m_pct"":-0.12,""level"":{""level_name"":""ROUND"",""level_px"":446,""dist_pct"":0.004},""playbook_setup"":""RIDE_THE_RIBBON"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2023-09-15). 1-2_lot. Archetype=trend-continuation (trend_continuation_midrange); trigger=rejection; VWAP below; prior-30m -0.12%; new_extreme=False; nearest level ROUND@446 (0.004% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-02-24,12:19:07,15:51:51,RIDE_THE_RIBBON,SPY 2022-02-28 430.0C,4,430.0,C,1,0.8,3.25,80,325,245,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",80,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,213,WIN,,OTM(~-14pt),,,,,MIDDAY,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""trend-continuation"",""archetype_fine"":""trend_continuation_midrange"",""trigger"":""reclaim"",""vwap_side"":""above"",""new_session_extreme"":false,""prior_trend_30m_pct"":-0.07,""level"":{""level_name"":""ROUND"",""level_px"":416,""dist_pct"":0.108},""playbook_setup"":""RIDE_THE_RIBBON"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPY 2022-02-24). 1-2_lot. Archetype=trend-continuation (trend_continuation_midrange); trigger=reclaim; VWAP above; prior-30m -0.07%; new_extreme=False; nearest level ROUND@416 (0.108% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-06-06,11:11:12,11:17:02,RIDE_THE_RIBBON,SPXW 2022-06-06 4115.0P,0,4115.0,P,1,2.55,5,255,500,245,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",255,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,6,WIN,,OTM(~-29pt),,,,,MIDDAY,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""pullback-continuation"",""archetype_fine"":""bearish_pullback_resumption"",""trigger"":""pullback"",""vwap_side"":""below"",""new_session_extreme"":false,""prior_trend_30m_pct"":-0.41,""level"":{""level_name"":""SESSION_OPEN"",""level_px"":414.8,""dist_pct"":-0.089},""playbook_setup"":""RIDE_THE_RIBBON"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-06-06). 1-2_lot. Archetype=pullback-continuation (bearish_pullback_resumption); trigger=pullback; VWAP below; prior-30m -0.41%; new_extreme=False; nearest level SESSION_OPEN@414.8 (-0.089% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-01-14,09:38:59,09:56:06,MOMENTUM_BREAKOUT,SPY 2022-01-14 467.0C,0,467.0,C,10,0.31,0.55,310,550,240,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",310,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,17,WIN,,OTM(~-4pt),,,,,MORNING,0,at_close,,,,"{""size_class"":""3plus_lot"",""archetype"":""momentum-breakout"",""archetype_fine"":""momentum_breakout_continuation"",""trigger"":""breakout"",""vwap_side"":""above"",""new_session_extreme"":true,""prior_trend_30m_pct"":0.35,""level"":{""level_name"":""ROUND"",""level_px"":463,""dist_pct"":-0.054},""playbook_setup"":""MOMENTUM_BREAKOUT"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPY 2022-01-14). 3plus_lot. Archetype=momentum-breakout (momentum_breakout_continuation); trigger=breakout; VWAP above; prior-30m 0.35%; new_extreme=True; nearest level ROUND@463 (-0.054% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-04-27,14:48:45,14:59:33,RIDE_THE_RIBBON,SPXW 2022-04-27 4180.0P,0,4180.0,P,1,1.6,4,160,400,240,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",160,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,11,WIN,,OTM(~-26pt),,,,,AFTERNOON,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""pullback-continuation"",""archetype_fine"":""bearish_pullback_resumption"",""trigger"":""pullback"",""vwap_side"":""above"",""new_session_extreme"":false,""prior_trend_30m_pct"":-0.17,""level"":{""level_name"":""ROUND"",""level_px"":421,""dist_pct"":-0.086},""playbook_setup"":""RIDE_THE_RIBBON"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-04-27). 1-2_lot. Archetype=pullback-continuation (bearish_pullback_resumption); trigger=pullback; VWAP above; prior-30m -0.17%; new_extreme=False; nearest level ROUND@421 (-0.086% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-05-05,11:01:30,11:09:51,RIDE_THE_RIBBON,SPXW 2022-05-06 4020.0P,1,4020.0,P,1,4,6.4,400,640,240,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",400,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,8,WIN,,OTM(~-137pt),,,,,MIDDAY,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""pullback-continuation"",""archetype_fine"":""bearish_pullback_resumption"",""trigger"":""pullback"",""vwap_side"":""below"",""new_session_extreme"":false,""prior_trend_30m_pct"":-0.54,""level"":{""level_name"":""ROUND"",""level_px"":416,""dist_pct"":-0.062},""playbook_setup"":""RIDE_THE_RIBBON"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-05-05). 1-2_lot. Archetype=pullback-continuation (bearish_pullback_resumption); trigger=pullback; VWAP below; prior-30m -0.54%; new_extreme=False; nearest level ROUND@416 (-0.062% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-05-10,09:35:42,09:46:06,MOMENTUM_BREAKOUT,SPXW 2022-05-10 3975.0P,0,3975.0,P,2,4.7,5.85,940,1170,230,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",940,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,10,WIN,,OTM(~-68pt),,,,,MORNING,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""momentum-breakout"",""archetype_fine"":""momentum_breakout_continuation"",""trigger"":""breakout"",""vwap_side"":""below"",""new_session_extreme"":true,""prior_trend_30m_pct"":-0.1,""level"":{""level_name"":""ROUND"",""level_px"":404,""dist_pct"":0.077},""playbook_setup"":""MOMENTUM_BREAKOUT"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-05-10). 1-2_lot. Archetype=momentum-breakout (momentum_breakout_continuation); trigger=breakout; VWAP below; prior-30m -0.1%; new_extreme=True; nearest level ROUND@404 (0.077% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-06-22,10:03:32,10:14:17,RIDE_THE_RIBBON,SPXW 2022-06-22 3790.0C,0,3790.0,C,1,2.7,5,270,500,230,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",270,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,11,WIN,,OTM(~-57pt),,,,,MORNING,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""pullback-continuation"",""archetype_fine"":""bullish_pullback_resumption"",""trigger"":""pullback"",""vwap_side"":""above"",""new_session_extreme"":false,""prior_trend_30m_pct"":0.74,""level"":{""level_name"":""ROUND"",""level_px"":373,""dist_pct"":0.088},""playbook_setup"":""RIDE_THE_RIBBON"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-06-22). 1-2_lot. Archetype=pullback-continuation (bullish_pullback_resumption); trigger=pullback; VWAP above; prior-30m 0.74%; new_extreme=False; nearest level ROUND@373 (0.088% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-07-19,10:27:46,10:50:45,MOMENTUM_BREAKOUT,SPXW 2022-07-19 3910.0C,0,3910.0,C,1,3.6,5.9,360,590,230,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",360,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,23,WIN,,OTM(~-30pt),,,,,MORNING,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""momentum-breakout"",""archetype_fine"":""momentum_breakout_continuation"",""trigger"":""breakout"",""vwap_side"":""above"",""new_session_extreme"":true,""prior_trend_30m_pct"":0.52,""level"":{""level_name"":""ROUND"",""level_px"":388,""dist_pct"":0.01},""playbook_setup"":""MOMENTUM_BREAKOUT"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-07-19). 1-2_lot. Archetype=momentum-breakout (momentum_breakout_continuation); trigger=breakout; VWAP above; prior-30m 0.52%; new_extreme=True; nearest level ROUND@388 (0.01% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
2022-05-27,09:36:38,09:55:32,MOMENTUM_BREAKOUT,SPXW 2022-05-27 4140.0C,0,4140.0,C,1,2.55,4.8,255,480,225,N/A,"unknown (real fill, no recorded stop)","unknown (real fill, no recorded target)",255,N/A (pre-Gamma account),N/A,N/A,GROUND_TRUTH,real_fill,N/A,N/A,19,WIN,,OTM(~-43pt),,,,,MORNING,0,at_close,,,,"{""size_class"":""1-2_lot"",""archetype"":""momentum-breakout"",""archetype_fine"":""momentum_breakout_continuation"",""trigger"":""breakout"",""vwap_side"":""above"",""new_session_extreme"":true,""prior_trend_30m_pct"":0.43,""level"":{""level_name"":""ROUND"",""level_px"":410,""dist_pct"":-0.076},""playbook_setup"":""MOMENTUM_BREAKOUT"",""context"":""reconstructed""}",,"HISTORICAL GROUND TRUTH (J real Webull fill, SPXW 2022-05-27). 1-2_lot. Archetype=momentum-breakout (momentum_breakout_continuation); trigger=breakout; VWAP above; prior-30m 0.43%; new_extreme=True; nearest level ROUND@410 (-0.076% away). SPY-proxy 5m setup (SPX/SPY ~10:1).",j_webull_hist
